event,year,character,value,rate,type,count
Acute Hepatitis C,2019,Sexual Contact,No,NA,Case,334
Acute Hepatitis C,2020,Sexual Contact,No,NA,Case,336
Acute Hepatitis C,2021,Sexual Contact,No,NA,Case,288
Acute Hepatitis C,2022,Sexual Contact,No,NA,Case,339
Acute Hepatitis C,2023,Sexual Contact,No,NA,Case,362
Acute Hepatitis C,2011,Sexual Contact,Missing/unknown,NA,Case,1116
Acute Hepatitis C,2012,Sexual Contact,Missing/unknown,NA,Case,1656
Acute Hepatitis C,2013,Sexual Contact,Missing/unknown,NA,Case,2062
Acute Hepatitis C,2014,Sexual Contact,Missing/unknown,NA,Case,2159
Acute Hepatitis C,2015,Sexual Contact,Missing/unknown,NA,Case,2393
Acute Hepatitis C,2016,Sexual Contact,Missing/unknown,NA,Case,2958
Acute Hepatitis C,2017,Sexual Contact,Missing/unknown,NA,Case,2880
Acute Hepatitis C,2018,Sexual Contact,Missing/unknown,NA,Case,3238
Acute Hepatitis C,2019,Sexual Contact,Missing/unknown,NA,Case,3660
Acute Hepatitis C,2020,Sexual Contact,Missing/unknown,NA,Case,4379
Acute Hepatitis C,2021,Sexual Contact,Missing/unknown,NA,Case,4674
Acute Hepatitis C,2022,Sexual Contact,Missing/unknown,NA,Case,4446
Acute Hepatitis C,2023,Sexual Contact,Missing/unknown,NA,Case,4565
Acute Hepatitis C,2011,Household Contact,Yes,NA,Case,8
Acute Hepatitis C,2012,Household Contact,Yes,NA,Case,8
Acute Hepatitis C,2013,Household Contact,Yes,NA,Case,9
Acute Hepatitis C,2014,Household Contact,Yes,NA,Case,2
Acute Hepatitis C,2015,Household Contact,Yes,NA,Case,1
Acute Hepatitis C,2017,Household Contact,Yes,NA,Case,20
Acute Hepatitis C,2018,Household Contact,Yes,NA,Case,30
Acute Hepatitis C,2019,Household Contact,Yes,NA,Case,36
Acute Hepatitis C,2020,Household Contact,Yes,NA,Case,17
Acute Hepatitis C,2021,Household Contact,Yes,NA,Case,14
Acute Hepatitis C,2022,Household Contact,Yes,NA,Case,12
Acute Hepatitis C,2023,Household Contact,Yes,NA,Case,14
Acute Hepatitis C,2011,Household Contact,No,NA,Case,108
Acute Hepatitis C,2012,Household Contact,No,NA,Case,114
Acute Hepatitis C,2013,Household Contact,No,NA,Case,67
Acute Hepatitis C,2014,Household Contact,No,NA,Case,33
Acute Hepatitis C,2015,Household Contact,No,NA,Case,42
Acute Hepatitis C,2016,Household Contact,No,NA,Case,9
Acute Hepatitis C,2017,Household Contact,No,NA,Case,316
Acute Hepatitis C,2018,Household Contact,No,NA,Case,353
Acute Hepatitis C,2019,Household Contact,No,NA,Case,440
Acute Hepatitis C,2020,Household Contact,No,NA,Case,402
Acute Hepatitis C,2021,Household Contact,No,NA,Case,335
Acute Hepatitis C,2022,Household Contact,No,NA,Case,390
Acute Hepatitis C,2023,Household Contact,No,NA,Case,387
Acute Hepatitis C,2011,Household Contact,Missing/unknown,NA,Case,1116
Acute Hepatitis C,2012,Household Contact,Missing/unknown,NA,Case,1656
Acute Hepatitis C,2013,Household Contact,Missing/unknown,NA,Case,2062
Acute Hepatitis C,2014,Household Contact,Missing/unknown,NA,Case,2159
Acute Hepatitis C,2015,Household Contact,Missing/unknown,NA,Case,2393
Acute Hepatitis C,2016,Household Contact,Missing/unknown,NA,Case,2958
Acute Hepatitis C,2017,Household Contact,Missing/unknown,NA,Case,2880
Acute Hepatitis C,2018,Household Contact,Missing/unknown,NA,Case,3238
Acute Hepatitis C,2019,Household Contact,Missing/unknown,NA,Case,3660
Acute Hepatitis C,2020,Household Contact,Missing/unknown,NA,Case,4379
Acute Hepatitis C,2021,Household Contact,Missing/unknown,NA,Case,4674
Acute Hepatitis C,2022,Household Contact,Missing/unknown,NA,Case,4446
Acute Hepatitis C,2023,Household Contact,Missing/unknown,NA,Case,4565
Acute Hepatitis C,2011,Needlestick,Yes,NA,Case,47
Acute Hepatitis C,2012,Needlestick,Yes,NA,Case,52
Acute Hepatitis C,2013,Needlestick,Yes,NA,Case,52
Acute Hepatitis C,2014,Needlestick,Yes,NA,Case,64
Acute Hepatitis C,2015,Needlestick,Yes,NA,Case,71
Acute Hepatitis C,2016,Needlestick,Yes,NA,Case,64
Acute Hepatitis C,2017,Needlestick,Yes,NA,Case,36
Acute Hepatitis C,2018,Needlestick,Yes,NA,Case,91
Acute Hepatitis C,2019,Needlestick,Yes,NA,Case,91
Acute Hepatitis C,2020,Needlestick,Yes,NA,Case,64
Acute Hepatitis C,2021,Needlestick,Yes,NA,Case,50
Acute Hepatitis C,2022,Needlestick,Yes,NA,Case,65
Acute Hepatitis C,2023,Needlestick,Yes,NA,Case,46
Acute Hepatitis C,2011,Needlestick,No,NA,Case,478
Acute Hepatitis C,2012,Needlestick,No,NA,Case,659
Acute Hepatitis C,2013,Needlestick,No,NA,Case,627
Acute Hepatitis C,2014,Needlestick,No,NA,Case,648
Acute Hepatitis C,2015,Needlestick,No,NA,Case,813
Acute Hepatitis C,2016,Needlestick,No,NA,Case,654
Acute Hepatitis C,2017,Needlestick,No,NA,Case,441
Acute Hepatitis C,2018,Needlestick,No,NA,Case,781
Acute Hepatitis C,2019,Needlestick,No,NA,Case,886
Acute Hepatitis C,2020,Needlestick,No,NA,Case,706
Acute Hepatitis C,2021,Needlestick,No,NA,Case,700
Acute Hepatitis C,2022,Needlestick,No,NA,Case,811
Acute Hepatitis C,2023,Needlestick,No,NA,Case,990
Acute Hepatitis C,2011,Needlestick,Missing/unknown,NA,Case,707
Acute Hepatitis C,2012,Needlestick,Missing/unknown,NA,Case,1067
Acute Hepatitis C,2013,Needlestick,Missing/unknown,NA,Case,1459
Acute Hepatitis C,2014,Needlestick,Missing/unknown,NA,Case,1482
Acute Hepatitis C,2015,Needlestick,Missing/unknown,NA,Case,1552
Acute Hepatitis C,2016,Needlestick,Missing/unknown,NA,Case,2249
Acute Hepatitis C,2017,Needlestick,Missing/unknown,NA,Case,2739
Acute Hepatitis C,2018,Needlestick,Missing/unknown,NA,Case,2749
Acute Hepatitis C,2019,Needlestick,Missing/unknown,NA,Case,3159
Acute Hepatitis C,2020,Needlestick,Missing/unknown,NA,Case,4028
Acute Hepatitis C,2021,Needlestick,Missing/unknown,NA,Case,4273
Acute Hepatitis C,2022,Needlestick,Missing/unknown,NA,Case,3972
Acute Hepatitis C,2023,Needlestick,Missing/unknown,NA,Case,3930
Acute Hepatitis C,2011,Occupational,Yes,NA,Case,9
Acute Hepatitis C,2012,Occupational,Yes,NA,Case,14
Acute Hepatitis C,2013,Occupational,Yes,NA,Case,9
Acute Hepatitis C,2014,Occupational,Yes,NA,Case,9
Acute Hepatitis C,2015,Occupational,Yes,NA,Case,8
Acute Hepatitis C,2016,Occupational,Yes,NA,Case,5
Acute Hepatitis C,2017,Occupational,Yes,NA,Case,11
Acute Hepatitis C,2018,Occupational,Yes,NA,Case,7
Acute Hepatitis C,2019,Occupational,Yes,NA,Case,7
Acute Hepatitis C,2020,Occupational,Yes,NA,Case,9
Acute Hepatitis C,2021,Occupational,Yes,NA,Case,8
Acute Hepatitis C,2022,Occupational,Yes,NA,Case,6
Acute Hepatitis C,2023,Occupational,Yes,NA,Case,16
Acute Hepatitis C,2011,Occupational,No,NA,Case,615
Acute Hepatitis C,2012,Occupational,No,NA,Case,790
Acute Hepatitis C,2013,Occupational,No,NA,Case,878
Acute Hepatitis C,2014,Occupational,No,NA,Case,887
Acute Hepatitis C,2015,Occupational,No,NA,Case,1063
Acute Hepatitis C,2016,Occupational,No,NA,Case,967
Acute Hepatitis C,2017,Occupational,No,NA,Case,1082
Acute Hepatitis C,2018,Occupational,No,NA,Case,1145
Acute Hepatitis C,2019,Occupational,No,NA,Case,1278
Acute Hepatitis C,2020,Occupational,No,NA,Case,923
Acute Hepatitis C,2021,Occupational,No,NA,Case,864
Acute Hepatitis C,2022,Occupational,No,NA,Case,1045
Acute Hepatitis C,2023,Occupational,No,NA,Case,1157
Acute Hepatitis C,2011,Occupational,Missing/unknown,NA,Case,608
Acute Hepatitis C,2012,Occupational,Missing/unknown,NA,Case,974
Acute Hepatitis C,2013,Occupational,Missing/unknown,NA,Case,1251
Acute Hepatitis C,2014,Occupational,Missing/unknown,NA,Case,1298
Acute Hepatitis C,2015,Occupational,Missing/unknown,NA,Case,1365
Acute Hepatitis C,2016,Occupational,Missing/unknown,NA,Case,1995
Acute Hepatitis C,2017,Occupational,Missing/unknown,NA,Case,2123
Acute Hepatitis C,2018,Occupational,Missing/unknown,NA,Case,2469
Acute Hepatitis C,2019,Occupational,Missing/unknown,NA,Case,2851
Acute Hepatitis C,2020,Occupational,Missing/unknown,NA,Case,3866
Acute Hepatitis C,2021,Occupational,Missing/unknown,NA,Case,4151
Acute Hepatitis C,2022,Occupational,Missing/unknown,NA,Case,3797
Acute Hepatitis C,2023,Occupational,Missing/unknown,NA,Case,3793
Acute Hepatitis C,2011,Dialysis patient,Yes,NA,Case,5
Acute Hepatitis C,2012,Dialysis patient,Yes,NA,Case,11
Acute Hepatitis C,2013,Dialysis patient,Yes,NA,Case,4
Acute Hepatitis C,2014,Dialysis patient,Yes,NA,Case,8
Acute Hepatitis C,2015,Dialysis patient,Yes,NA,Case,6
Acute Hepatitis C,2016,Dialysis patient,Yes,NA,Case,11
Acute Hepatitis C,2017,Dialysis patient,Yes,NA,Case,24
Acute Hepatitis C,2018,Dialysis patient,Yes,NA,Case,18
Acute Hepatitis C,2019,Dialysis patient,Yes,NA,Case,61
Acute Hepatitis C,2020,Dialysis patient,Yes,NA,Case,69
Acute Hepatitis C,2021,Dialysis patient,Yes,NA,Case,68
Acute Hepatitis C,2022,Dialysis patient,Yes,NA,Case,101
Acute Hepatitis C,2023,Dialysis patient,Yes,NA,Case,142
Acute Hepatitis C,2011,Dialysis patient,No,NA,Case,562
Acute Hepatitis C,2012,Dialysis patient,No,NA,Case,713
Acute Hepatitis C,2013,Dialysis patient,No,NA,Case,808
Acute Hepatitis C,2014,Dialysis patient,No,NA,Case,862
Acute Hepatitis C,2015,Dialysis patient,No,NA,Case,987
Acute Hepatitis C,2016,Dialysis patient,No,NA,Case,991
Acute Hepatitis C,2017,Dialysis patient,No,NA,Case,1147
Acute Hepatitis C,2018,Dialysis patient,No,NA,Case,1041
Acute Hepatitis C,2019,Dialysis patient,No,NA,Case,1249
Acute Hepatitis C,2020,Dialysis patient,No,NA,Case,964
Acute Hepatitis C,2021,Dialysis patient,No,NA,Case,915
Acute Hepatitis C,2022,Dialysis patient,No,NA,Case,1080
Acute Hepatitis C,2023,Dialysis patient,No,NA,Case,1228
Acute Hepatitis C,2011,Dialysis patient,Missing/unknown,NA,Case,665
Acute Hepatitis C,2012,Dialysis patient,Missing/unknown,NA,Case,1054
Acute Hepatitis C,2013,Dialysis patient,Missing/unknown,NA,Case,1326
Acute Hepatitis C,2014,Dialysis patient,Missing/unknown,NA,Case,1324
Acute Hepatitis C,2015,Dialysis patient,Missing/unknown,NA,Case,1443
Acute Hepatitis C,2016,Dialysis patient,Missing/unknown,NA,Case,1965
Acute Hepatitis C,2017,Dialysis patient,Missing/unknown,NA,Case,2045
Acute Hepatitis C,2018,Dialysis patient,Missing/unknown,NA,Case,2562
Acute Hepatitis C,2019,Dialysis patient,Missing/unknown,NA,Case,2826
Acute Hepatitis C,2020,Dialysis patient,Missing/unknown,NA,Case,3765
Acute Hepatitis C,2021,Dialysis patient,Missing/unknown,NA,Case,4040
Acute Hepatitis C,2022,Dialysis patient,Missing/unknown,NA,Case,3667
Acute Hepatitis C,2023,Dialysis patient,Missing/unknown,NA,Case,3596
Acute Hepatitis C,2011,Transfusion,Yes,NA,Case,2
Acute Hepatitis C,2012,Transfusion,Yes,NA,Case,2
Acute Hepatitis C,2017,Transfusion,Yes,NA,Case,2
Acute Hepatitis C,2018,Transfusion,Yes,NA,Case,1
Acute Hepatitis C,2019,Transfusion,Yes,NA,Case,3
Acute Hepatitis C,2020,Transfusion,Yes,NA,Case,1
Acute Hepatitis C,2021,Transfusion,Yes,NA,Case,2
Acute Hepatitis C,2022,Transfusion,Yes,NA,Case,5
Acute Hepatitis C,2023,Transfusion,Yes,NA,Case,4
Acute Hepatitis C,2011,Transfusion,No,NA,Case,549
Acute Hepatitis C,2012,Transfusion,No,NA,Case,732
Acute Hepatitis C,2013,Transfusion,No,NA,Case,816
Acute Hepatitis C,2014,Transfusion,No,NA,Case,769
Acute Hepatitis C,2015,Transfusion,No,NA,Case,939
Acute Hepatitis C,2016,Transfusion,No,NA,Case,900
Acute Hepatitis C,2017,Transfusion,No,NA,Case,990
Acute Hepatitis C,2018,Transfusion,No,NA,Case,956
Acute Hepatitis C,2019,Transfusion,No,NA,Case,1105
Acute Hepatitis C,2020,Transfusion,No,NA,Case,885
Acute Hepatitis C,2021,Transfusion,No,NA,Case,818
Acute Hepatitis C,2022,Transfusion,No,NA,Case,957
Acute Hepatitis C,2023,Transfusion,No,NA,Case,1025
Acute Hepatitis C,2011,Transfusion,Missing/unknown,NA,Case,681
Acute Hepatitis C,2012,Transfusion,Missing/unknown,NA,Case,1044
Acute Hepatitis C,2013,Transfusion,Missing/unknown,NA,Case,1322
Acute Hepatitis C,2014,Transfusion,Missing/unknown,NA,Case,1425
Acute Hepatitis C,2015,Transfusion,Missing/unknown,NA,Case,1497
Acute Hepatitis C,2016,Transfusion,Missing/unknown,NA,Case,2067
Acute Hepatitis C,2017,Transfusion,Missing/unknown,NA,Case,2224
Acute Hepatitis C,2018,Transfusion,Missing/unknown,NA,Case,2664
Acute Hepatitis C,2019,Transfusion,Missing/unknown,NA,Case,3028
Acute Hepatitis C,2020,Transfusion,Missing/unknown,NA,Case,3912
Acute Hepatitis C,2021,Transfusion,Missing/unknown,NA,Case,4203
Acute Hepatitis C,2022,Transfusion,Missing/unknown,NA,Case,3886
Acute Hepatitis C,2023,Transfusion,Missing/unknown,NA,Case,3937
Hepatitis A,2011,Area,Total,0.02,Death,69
Hepatitis A,2012,Area,Total,0.02,Death,77
Hepatitis A,2013,Area,Total,0.02,Death,80
Hepatitis A,2014,Area,Total,0.02,Death,76
Hepatitis A,2015,Area,Total,0.01,Death,67
Hepatitis A,2016,Area,Total,0.01,Death,70
Hepatitis A,2017,Area,Total,0.02,Death,91
Hepatitis A,2018,Area,Total,0.05,Death,171
Hepatitis A,2019,Area,Total,0.04,Death,225
Hepatitis A,2020,Area,Total,0.04,Death,179
Hepatitis A,2021,Area,Total,0.03,Death,135
Hepatitis A,2022,Area,Total,0.02,Death,118
Hepatitis A,2023,Area,Total,0.01,Death,85
Hepatitis B,2011,Area,Total,0.51,Death,NA
Hepatitis B,2011,Area,Alabama,0.4,Death,23
Hepatitis B,2011,Area,Alaska,NA,Death,NA
Hepatitis B,2011,Area,Arizona,0.35,Death,27
Hepatitis B,2011,Area,Arkansas,0.69,Death,22
Hepatitis B,2011,Area,California,0.94,Death,361
Hepatitis B,2011,Area,Colorado,0.43,Death,25
Hepatitis B,2011,Area,Connecticut,NA,Death,10
Hepatitis B,2011,Area,Delaware,NA,Death,11
Hepatitis B,2011,Area,District of Columbia,NA,Death,13
Hepatitis B,2011,Area,Florida,0.47,Death,113
Hepatitis B,2011,Area,Georgia,0.44,Death,45
Hepatitis B,2011,Area,Hawaii,1.22,Death,20
Hepatitis B,2011,Area,Idaho,NA,Death,NA
Hepatitis B,2011,Area,Illinois,0.22,Death,29
Hepatitis B,2011,Area,Indiana,0.37,Death,27
Hepatitis B,2011,Area,Iowa,NA,Death,10
Hepatitis B,2011,Area,Kansas,NA,Death,NA
Hepatitis B,2011,Area,Kentucky,0.42,Death,22
Hepatitis B,2011,Area,Louisiana,0.48,Death,23
Hepatitis B,2011,Area,Maine,NA,Death,NA
Hepatitis B,2011,Area,Maryland,0.59,Death,40
Hepatitis B,2011,Area,Massachusetts,0.44,Death,33
Hepatitis B,2011,Area,Michigan,0.3,Death,36
Hepatitis B,2011,Area,Minnesota,0.36,Death,22
Hepatitis B,2011,Area,Mississippi,NA,Death,19
Hepatitis B,2011,Area,Missouri,0.28,Death,20
Hepatitis B,2011,Area,Montana,NA,Death,NA
Hepatitis B,2011,Area,Nebraska,NA,Death,NA
Hepatitis B,2011,Area,Nevada,NA,Death,13
Hepatitis B,2011,Area,New Hampshire,NA,Death,NA
Hepatitis B,2011,Area,New Jersey,0.39,Death,41
Hepatitis B,2011,Area,New Mexico,NA,Death,NA
Hepatitis B,2011,Area,New York,0.74,Death,165
Hepatitis B,2011,Area,North Carolina,0.37,Death,41
Hepatitis B,2011,Area,North Dakota,NA,Death,NA
Hepatitis B,2011,Area,Ohio,0.46,Death,68
Hepatitis B,2011,Area,Oklahoma,0.73,Death,31
Hepatitis B,2011,Area,Oregon,0.6,Death,27
Hepatitis B,2011,Area,Pennsylvania,0.28,Death,39
Hepatitis B,2011,Area,Rhode Island,NA,Death,12
Hepatitis B,2011,Area,South Carolina,0.47,Death,26
Hepatitis B,2011,Area,South Dakota,NA,Death,NA
Hepatitis B,2011,Area,Tennessee,0.66,Death,48
Hepatitis B,2011,Area,Texas,0.65,Death,159
Hepatitis B,2011,Area,Utah,NA,Death,10
Hepatitis B,2011,Area,Vermont,NA,Death,NA
Hepatitis B,2011,Area,Virginia,0.4,Death,36
Hepatitis B,2011,Area,Washington,0.69,Death,54
Hepatitis B,2011,Area,West Virginia,NA,Death,14
Hepatitis B,2011,Area,Wisconsin,NA,Death,17
Hepatitis B,2011,Area,Wyoming,NA,Death,NA
Hepatitis B,2012,Area,Total,0.51,Death,NA
Hepatitis B,2012,Area,Alabama,NA,Death,11
Hepatitis B,2012,Area,Alaska,NA,Death,NA
Hepatitis B,2012,Area,Arizona,0.46,Death,33
Hepatitis B,2012,Area,Arkansas,NA,Death,16
Hepatitis B,2012,Area,California,0.96,Death,381
Hepatitis B,2012,Area,Colorado,0.39,Death,22
Hepatitis B,2012,Area,Connecticut,NA,Death,NA
Hepatitis B,2012,Area,Delaware,NA,Death,NA
Hepatitis B,2012,Area,District of Columbia,NA,Death,13
Hepatitis B,2012,Area,Florida,0.41,Death,101
Hepatitis B,2012,Area,Georgia,0.36,Death,39
Hepatitis B,2012,Area,Hawaii,1.68,Death,28
Hepatitis B,2012,Area,Idaho,NA,Death,NA
Hepatitis B,2012,Area,Illinois,0.22,Death,30
Hepatitis B,2012,Area,Indiana,0.32,Death,25
Hepatitis B,2012,Area,Iowa,0.6,Death,20
Hepatitis B,2012,Area,Kansas,NA,Death,NA
Hepatitis B,2012,Area,Kentucky,0.54,Death,26
Hepatitis B,2012,Area,Louisiana,0.76,Death,41
Hepatitis B,2012,Area,Maine,NA,Death,NA
Hepatitis B,2012,Area,Maryland,0.55,Death,37
Hepatitis B,2012,Area,Massachusetts,0.31,Death,25
Hepatitis B,2012,Area,Michigan,0.33,Death,39
Hepatitis B,2012,Area,Minnesota,NA,Death,19
Hepatitis B,2012,Area,Mississippi,0.7,Death,22
Hepatitis B,2012,Area,Missouri,0.35,Death,24
Hepatitis B,2012,Area,Montana,NA,Death,NA
Hepatitis B,2012,Area,Nebraska,NA,Death,NA
Hepatitis B,2012,Area,Nevada,NA,Death,14
Hepatitis B,2012,Area,New Hampshire,NA,Death,NA
Hepatitis B,2012,Area,New Jersey,0.49,Death,49
Hepatitis B,2012,Area,New Mexico,NA,Death,14
Hepatitis B,2012,Area,New York,0.66,Death,143
Hepatitis B,2012,Area,North Carolina,0.34,Death,40
Hepatitis B,2012,Area,North Dakota,NA,Death,NA
Hepatitis B,2012,Area,Ohio,0.45,Death,59
Hepatitis B,2012,Area,Oklahoma,0.79,Death,33
Hepatitis B,2012,Area,Oregon,0.74,Death,35
Hepatitis B,2012,Area,Pennsylvania,0.27,Death,44
Hepatitis B,2012,Area,Rhode Island,NA,Death,NA
Hepatitis B,2012,Area,South Carolina,0.37,Death,20
Hepatitis B,2012,Area,South Dakota,NA,Death,NA
Hepatitis B,2012,Area,Tennessee,0.67,Death,50
Hepatitis B,2012,Area,Texas,0.51,Death,135
Hepatitis B,2012,Area,Utah,NA,Death,10
Hepatitis B,2012,Area,Vermont,NA,Death,NA
Hepatitis B,2012,Area,Virginia,0.4,Death,34
Hepatitis B,2012,Area,Washington,0.61,Death,47
Hepatitis B,2012,Area,West Virginia,NA,Death,14
Hepatitis B,2012,Area,Wisconsin,NA,Death,11
Hepatitis B,2012,Area,Wyoming,NA,Death,NA
Hepatitis B,2013,Area,Total,0.53,Death,NA
Hepatitis B,2013,Area,Alabama,0.5,Death,24
Hepatitis B,2013,Area,Alaska,NA,Death,NA
Hepatitis B,2013,Area,Arizona,0.37,Death,28
Hepatitis B,2013,Area,Arkansas,NA,Death,NA
Hepatitis B,2013,Area,California,0.91,Death,374
Hepatitis B,2013,Area,Colorado,NA,Death,19
Hepatitis B,2013,Area,Connecticut,NA,Death,14
Hepatitis B,2013,Area,Delaware,NA,Death,NA
Hepatitis B,2013,Area,District of Columbia,NA,Death,14
Hepatitis B,2013,Area,Florida,0.45,Death,115
Hepatitis B,2013,Area,Georgia,0.41,Death,45
Hepatitis B,2013,Area,Hawaii,1.49,Death,23
Hepatitis B,2013,Area,Idaho,NA,Death,NA
Hepatitis B,2013,Area,Illinois,0.25,Death,38
Hepatitis B,2013,Area,Indiana,0.36,Death,25
Hepatitis B,2013,Area,Iowa,NA,Death,NA
Hepatitis B,2013,Area,Kansas,NA,Death,10
Hepatitis B,2013,Area,Kentucky,0.46,Death,23
Hepatitis B,2013,Area,Louisiana,0.54,Death,29
Hepatitis B,2013,Area,Maine,NA,Death,NA
Hepatitis B,2013,Area,Maryland,0.5,Death,34
Hepatitis B,2013,Area,Massachusetts,0.43,Death,34
Hepatitis B,2013,Area,Michigan,0.47,Death,56
Hepatitis B,2013,Area,Minnesota,NA,Death,16
Hepatitis B,2013,Area,Mississippi,0.61,Death,20
Hepatitis B,2013,Area,Missouri,0.36,Death,23
Hepatitis B,2013,Area,Montana,NA,Death,NA
Hepatitis B,2013,Area,Nebraska,NA,Death,10
Hepatitis B,2013,Area,Nevada,NA,Death,19
Hepatitis B,2013,Area,New Hampshire,NA,Death,NA
Hepatitis B,2013,Area,New Jersey,0.44,Death,50
Hepatitis B,2013,Area,New Mexico,NA,Death,NA
Hepatitis B,2013,Area,New York,0.78,Death,179
Hepatitis B,2013,Area,North Carolina,0.46,Death,52
Hepatitis B,2013,Area,North Dakota,NA,Death,NA
Hepatitis B,2013,Area,Ohio,0.42,Death,58
Hepatitis B,2013,Area,Oklahoma,1.08,Death,45
Hepatitis B,2013,Area,Oregon,0.61,Death,27
Hepatitis B,2013,Area,Pennsylvania,0.28,Death,44
Hepatitis B,2013,Area,Rhode Island,NA,Death,10
Hepatitis B,2013,Area,South Carolina,0.53,Death,31
Hepatitis B,2013,Area,South Dakota,NA,Death,NA
Hepatitis B,2013,Area,Tennessee,0.81,Death,60
Hepatitis B,2013,Area,Texas,0.54,Death,143
Hepatitis B,2013,Area,Utah,NA,Death,10
Hepatitis B,2013,Area,Vermont,NA,Death,NA
Hepatitis B,2013,Area,Virginia,0.34,Death,32
Hepatitis B,2013,Area,Washington,0.72,Death,60
Hepatitis B,2013,Area,West Virginia,NA,Death,NA
Hepatitis B,2013,Area,Wisconsin,NA,Death,14
Hepatitis B,2013,Area,Wyoming,NA,Death,NA
Hepatitis B,2014,Area,Total,0.5,Death,NA
Hepatitis B,2014,Area,Alabama,0.37,Death,20
Hepatitis B,2014,Area,Alaska,NA,Death,NA
Hepatitis B,2014,Area,Arizona,0.48,Death,38
Hepatitis B,2014,Area,Arkansas,NA,Death,18
Hepatitis B,2014,Area,California,0.96,Death,406
Hepatitis B,2014,Area,Colorado,0.38,Death,23
Hepatitis B,2014,Area,Connecticut,NA,Death,14
Hepatitis B,2014,Area,Delaware,NA,Death,NA
Hepatitis B,2014,Area,District of Columbia,NA,Death,NA
Hepatitis B,2014,Area,Florida,0.4,Death,105
Hepatitis B,2014,Area,Georgia,0.47,Death,51
Hepatitis B,2014,Area,Hawaii,1.47,Death,25
Hepatitis B,2014,Area,Idaho,NA,Death,NA
Hepatitis B,2014,Area,Illinois,0.21,Death,31
Hepatitis B,2014,Area,Indiana,0.35,Death,26
Hepatitis B,2014,Area,Iowa,NA,Death,12
Hepatitis B,2014,Area,Kansas,NA,Death,NA
Hepatitis B,2014,Area,Kentucky,0.66,Death,30
Hepatitis B,2014,Area,Louisiana,0.88,Death,49
Hepatitis B,2014,Area,Maine,NA,Death,NA
Hepatitis B,2014,Area,Maryland,0.44,Death,29
Hepatitis B,2014,Area,Massachusetts,0.47,Death,38
Hepatitis B,2014,Area,Michigan,0.27,Death,33
Hepatitis B,2014,Area,Minnesota,NA,Death,18
Hepatitis B,2014,Area,Mississippi,0.65,Death,23
Hepatitis B,2014,Area,Missouri,NA,Death,18
Hepatitis B,2014,Area,Montana,NA,Death,NA
Hepatitis B,2014,Area,Nebraska,NA,Death,NA
Hepatitis B,2014,Area,Nevada,NA,Death,10
Hepatitis B,2014,Area,New Hampshire,NA,Death,NA
Hepatitis B,2014,Area,New Jersey,0.44,Death,49
Hepatitis B,2014,Area,New Mexico,NA,Death,11
Hepatitis B,2014,Area,New York,0.64,Death,147
Hepatitis B,2014,Area,North Carolina,0.29,Death,34
Hepatitis B,2014,Area,North Dakota,NA,Death,NA
Hepatitis B,2014,Area,Ohio,0.41,Death,58
Hepatitis B,2014,Area,Oklahoma,0.71,Death,31
Hepatitis B,2014,Area,Oregon,0.59,Death,28
Hepatitis B,2014,Area,Pennsylvania,0.29,Death,46
Hepatitis B,2014,Area,Rhode Island,NA,Death,NA
Hepatitis B,2014,Area,South Carolina,0.54,Death,30
Hepatitis B,2014,Area,South Dakota,NA,Death,NA
Hepatitis B,2014,Area,Tennessee,0.68,Death,54
Hepatitis B,2014,Area,Texas,0.49,Death,140
Hepatitis B,2014,Area,Utah,NA,Death,NA
Hepatitis B,2014,Area,Vermont,NA,Death,NA
Hepatitis B,2014,Area,Virginia,0.23,Death,23
Hepatitis B,2014,Area,Washington,0.66,Death,56
Hepatitis B,2014,Area,West Virginia,NA,Death,16
Hepatitis B,2014,Area,Wisconsin,NA,Death,16
Hepatitis B,2014,Area,Wyoming,NA,Death,NA
Hepatitis B,2015,Area,Total,0.46,Death,NA
Hepatitis B,2015,Area,Alabama,NA,Death,15
Hepatitis B,2015,Area,Alaska,NA,Death,NA
Hepatitis B,2015,Area,Arizona,0.36,Death,30
Hepatitis B,2015,Area,Arkansas,NA,Death,12
Hepatitis B,2015,Area,California,0.82,Death,355
Hepatitis B,2015,Area,Colorado,0.4,Death,23
Hepatitis B,2015,Area,Connecticut,NA,Death,17
Hepatitis B,2015,Area,Delaware,NA,Death,NA
Hepatitis B,2015,Area,District of Columbia,NA,Death,NA
Hepatitis B,2015,Area,Florida,0.4,Death,108
Hepatitis B,2015,Area,Georgia,0.37,Death,43
Hepatitis B,2015,Area,Hawaii,NA,Death,13
Hepatitis B,2015,Area,Idaho,NA,Death,NA
Hepatitis B,2015,Area,Illinois,0.21,Death,30
Hepatitis B,2015,Area,Indiana,0.27,Death,21
Hepatitis B,2015,Area,Iowa,NA,Death,NA
Hepatitis B,2015,Area,Kansas,NA,Death,NA
Hepatitis B,2015,Area,Kentucky,0.54,Death,26
Hepatitis B,2015,Area,Louisiana,0.63,Death,36
Hepatitis B,2015,Area,Maine,NA,Death,NA
Hepatitis B,2015,Area,Maryland,0.38,Death,25
Hepatitis B,2015,Area,Massachusetts,0.54,Death,46
Hepatitis B,2015,Area,Michigan,0.29,Death,35
Hepatitis B,2015,Area,Minnesota,0.45,Death,31
Hepatitis B,2015,Area,Mississippi,0.61,Death,20
Hepatitis B,2015,Area,Missouri,0.25,Death,20
Hepatitis B,2015,Area,Montana,NA,Death,NA
