"Event","Year","Character","Value","Rate","Type","Count"
"Chronic Hepatitis B","2021","Area","North Dakota","4.1","Case","32"
"Chronic Hepatitis B","2022","Area","North Dakota","8.0","Case","62"
"Chronic Hepatitis B","2023","Area","North Dakota","9.6","Case","75"
"Chronic Hepatitis B","2011","Area","Ohio","2.0","Case","230"
"Chronic Hepatitis B","2012","Area","Ohio","2.0","Case","234"
"Chronic Hepatitis B","2013","Area","Ohio","2.1","Case","243"
"Chronic Hepatitis B","2014","Area","Ohio","1.8","Case","214"
"Chronic Hepatitis B","2015","Area","Ohio","7.7","Case","890"
"Chronic Hepatitis B","2016","Area","Ohio","6.2","Case","717"
"Chronic Hepatitis B","2017","Area","Ohio","6.3","Case","733"
"Chronic Hepatitis B","2018","Area","Ohio","5.8","Case","683"
"Chronic Hepatitis B","2019","Area","Ohio","6.6","Case","777"
"Chronic Hepatitis B","2020","Area","Ohio","4.6","Case","543"
"Chronic Hepatitis B","2021","Area","Ohio","5.3","Case","619"
"Chronic Hepatitis B","2022","Area","Ohio","4.1","Case","481"
"Chronic Hepatitis B","2023","Area","Ohio","3.7","Case","437"
"Chronic Hepatitis B","2011","Area","Oklahoma","N","Case","N"
"Chronic Hepatitis B","2012","Area","Oklahoma","N","Case","N"
"Chronic Hepatitis B","2013","Area","Oklahoma","N","Case","N"
"Chronic Hepatitis B","2014","Area","Oklahoma","2.2","Case","86"
"Chronic Hepatitis B","2015","Area","Oklahoma","2.1","Case","84"
"Chronic Hepatitis B","2016","Area","Oklahoma","1.4","Case","56"
"Chronic Hepatitis B","2017","Area","Oklahoma","1.8","Case","69"
"Chronic Hepatitis B","2018","Area","Oklahoma","1.3","Case","53"
"Chronic Hepatitis B","2019","Area","Oklahoma","4.8","Case","191"
"Chronic Hepatitis B","2020","Area","Oklahoma","9.7","Case","385"
"Chronic Hepatitis B","2021","Area","Oklahoma","12.0","Case","478"
"Chronic Hepatitis B","2022","Area","Oklahoma","25.3","Case","1,016"
"Chronic Hepatitis B","2023","Area","Oklahoma","11.7","Case","476"
"Chronic Hepatitis B","2011","Area","Oregon","3.2","Case","123"
"Chronic Hepatitis B","2012","Area","Oregon","3.1","Case","122"
"Chronic Hepatitis B","2013","Area","Oregon","3.4","Case","134"
"Chronic Hepatitis B","2014","Area","Oregon","2.4","Case","97"
"Chronic Hepatitis B","2015","Area","Oregon","3.4","Case","138"
"Chronic Hepatitis B","2016","Area","Oregon","3.5","Case","143"
"Chronic Hepatitis B","2017","Area","Oregon","2.9","Case","122"
"Chronic Hepatitis B","2018","Area","Oregon","2.3","Case","96"
"Chronic Hepatitis B","2019","Area","Oregon","2.2","Case","93"
"Chronic Hepatitis B","2020","Area","Oregon","2.2","Case","93"
"Chronic Hepatitis B","2021","Area","Oregon","2.7","Case","115"
"Chronic Hepatitis B","2022","Area","Oregon","1.6","Case","67"
"Chronic Hepatitis B","2023","Area","Oregon","1.6","Case","69"
"Chronic Hepatitis B","2011","Area","Pennsylvania","10.5","Case","1,333"
"Chronic Hepatitis B","2012","Area","Pennsylvania","9.3","Case","1,193"
"Chronic Hepatitis B","2013","Area","Pennsylvania","5.8","Case","737"
"Chronic Hepatitis B","2014","Area","Pennsylvania","7.2","Case","927"
"Chronic Hepatitis B","2015","Area","Pennsylvania","6.7","Case","857"
"Chronic Hepatitis B","2016","Area","Pennsylvania","9.1","Case","1,164"
"Chronic Hepatitis B","2017","Area","Pennsylvania","6.8","Case","870"
"Chronic Hepatitis B","2018","Area","Pennsylvania","6.5","Case","834"
"Chronic Hepatitis B","2019","Area","Pennsylvania","7.2","Case","926"
"Chronic Hepatitis B","2020","Area","Pennsylvania","4.9","Case","631"
"Chronic Hepatitis B","2021","Area","Pennsylvania","6.1","Case","786"
"Chronic Hepatitis B","2022","Area","Pennsylvania","7.5","Case","976"
"Chronic Hepatitis B","2023","Area","Pennsylvania","6.8","Case","883"
"Chronic Hepatitis B","2011","Area","Rhode Island","—","Case","—"
"Chronic Hepatitis B","2012","Area","Rhode Island","0.5","Case","5"
"Chronic Hepatitis B","2013","Area","Rhode Island","—","Case","—"
"Chronic Hepatitis B","2014","Area","Rhode Island","U","Case","U"
"Chronic Hepatitis B","2015","Area","Rhode Island","—","Case","—"
"Chronic Hepatitis B","2016","Area","Rhode Island","—","Case","—"
"Chronic Hepatitis B","2017","Area","Rhode Island","—","Case","—"
"Chronic Hepatitis B","2018","Area","Rhode Island","U","Case","U"
"Chronic Hepatitis B","2019","Area","Rhode Island","U","Case","U"
"Chronic Hepatitis B","2020","Area","Rhode Island","U","Case","U"
"Chronic Hepatitis B","2021","Area","Rhode Island","U","Case","U"
"Chronic Hepatitis B","2022","Area","Rhode Island","33.3","Case","364"
"Chronic Hepatitis B","2023","Area","Rhode Island","19.7","Case","216"
"Chronic Hepatitis B","2011","Area","South Carolina","2.6","Case","122"
"Chronic Hepatitis B","2012","Area","South Carolina","1.2","Case","59"
"Chronic Hepatitis B","2013","Area","South Carolina","2.0","Case","97"
"Chronic Hepatitis B","2014","Area","South Carolina","3.0","Case","145"
"Chronic Hepatitis B","2015","Area","South Carolina","3.2","Case","156"
"Chronic Hepatitis B","2016","Area","South Carolina","2.9","Case","145"
"Chronic Hepatitis B","2017","Area","South Carolina","3.9","Case","195"
"Chronic Hepatitis B","2018","Area","South Carolina","3.6","Case","184"
"Chronic Hepatitis B","2019","Area","South Carolina","3.4","Case","173"
"Chronic Hepatitis B","2020","Area","South Carolina","4.1","Case","214"
"Chronic Hepatitis B","2021","Area","South Carolina","4.2","Case","218"
"Chronic Hepatitis B","2022","Area","South Carolina","4.5","Case","236"
"Chronic Hepatitis B","2023","Area","South Carolina","4.4","Case","239"
"Chronic Hepatitis B","2011","Area","South Dakota","6.2","Case","51"
"Chronic Hepatitis B","2012","Area","South Dakota","4.8","Case","40"
"Chronic Hepatitis B","2013","Area","South Dakota","4.6","Case","39"
"Chronic Hepatitis B","2014","Area","South Dakota","1.2","Case","10"
"Chronic Hepatitis B","2015","Area","South Dakota","2.7","Case","23"
"Chronic Hepatitis B","2016","Area","South Dakota","3.4","Case","29"
"Chronic Hepatitis B","2017","Area","South Dakota","3.7","Case","32"
"Chronic Hepatitis B","2018","Area","South Dakota","2.4","Case","21"
"Chronic Hepatitis B","2019","Area","South Dakota","1.7","Case","15"
"Chronic Hepatitis B","2020","Area","South Dakota","3.1","Case","28"
"Chronic Hepatitis B","2021","Area","South Dakota","2.1","Case","19"
"Chronic Hepatitis B","2022","Area","South Dakota","2.0","Case","18"
"Chronic Hepatitis B","2023","Area","South Dakota","1.3","Case","12"
"Chronic Hepatitis B","2011","Area","Tennessee","8.1","Case","521"
"Chronic Hepatitis B","2012","Area","Tennessee","9.1","Case","590"
"Chronic Hepatitis B","2013","Area","Tennessee","11.8","Case","765"
"Chronic Hepatitis B","2014","Area","Tennessee","9.5","Case","625"
"Chronic Hepatitis B","2015","Area","Tennessee","3.8","Case","253"
"Chronic Hepatitis B","2016","Area","Tennessee","9.4","Case","624"
"Chronic Hepatitis B","2017","Area","Tennessee","N","Case","N"
"Chronic Hepatitis B","2018","Area","Tennessee","9.5","Case","644"
"Chronic Hepatitis B","2019","Area","Tennessee","10.8","Case","735"
"Chronic Hepatitis B","2020","Area","Tennessee","6.8","Case","466"
"Chronic Hepatitis B","2021","Area","Tennessee","7.8","Case","546"
"Chronic Hepatitis B","2022","Area","Tennessee","7.9","Case","557"
"Chronic Hepatitis B","2023","Area","Tennessee","6.7","Case","475"
"Chronic Hepatitis B","2011","Area","Texas","1.1","Case","276"
"Chronic Hepatitis B","2012","Area","Texas","0.5","Case","127"
"Chronic Hepatitis B","2013","Area","Texas","0.1","Case","27"
"Chronic Hepatitis B","2014","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2015","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2016","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2017","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2018","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2019","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2020","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2021","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2022","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2023","Area","Texas","N","Case","N"
"Chronic Hepatitis B","2011","Area","Utah","0.4","Case","10"
"Chronic Hepatitis B","2012","Area","Utah","0.4","Case","10"
"Chronic Hepatitis B","2013","Area","Utah","0.9","Case","27"
"Chronic Hepatitis B","2014","Area","Utah","1.2","Case","34"
"Chronic Hepatitis B","2015","Area","Utah","2.1","Case","64"
"Chronic Hepatitis B","2016","Area","Utah","2.3","Case","69"
"Chronic Hepatitis B","2017","Area","Utah","2.4","Case","73"
"Chronic Hepatitis B","2018","Area","Utah","3.0","Case","95"
"Chronic Hepatitis B","2019","Area","Utah","2.5","Case","79"
"Chronic Hepatitis B","2020","Area","Utah","1.8","Case","57"
"Chronic Hepatitis B","2021","Area","Utah","2.2","Case","74"
"Chronic Hepatitis B","2022","Area","Utah","1.8","Case","60"
"Chronic Hepatitis B","2023","Area","Utah","2.2","Case","76"
"Chronic Hepatitis B","2011","Area","Vermont","5.4","Case","34"
"Chronic Hepatitis B","2012","Area","Vermont","4.5","Case","28"
"Chronic Hepatitis B","2013","Area","Vermont","5.7","Case","36"
"Chronic Hepatitis B","2014","Area","Vermont","5.4","Case","34"
"Chronic Hepatitis B","2015","Area","Vermont","6.2","Case","39"
"Chronic Hepatitis B","2016","Area","Vermont","5.9","Case","37"
"Chronic Hepatitis B","2017","Area","Vermont","7.1","Case","44"
"Chronic Hepatitis B","2018","Area","Vermont","2.1","Case","13"
"Chronic Hepatitis B","2019","Area","Vermont","3.4","Case","21"
"Chronic Hepatitis B","2020","Area","Vermont","1.0","Case","6"
"Chronic Hepatitis B","2021","Area","Vermont","3.3","Case","21"
"Chronic Hepatitis B","2022","Area","Vermont","2.5","Case","16"
"Chronic Hepatitis B","2023","Area","Vermont","3.7","Case","24"
"Chronic Hepatitis B","2011","Area","Virginia","3.9","Case","318"
"Chronic Hepatitis B","2012","Area","Virginia","3.4","Case","280"
"Chronic Hepatitis B","2013","Area","Virginia","4.8","Case","394"
"Chronic Hepatitis B","2014","Area","Virginia","4.1","Case","341"
"Chronic Hepatitis B","2015","Area","Virginia","6.6","Case","556"
"Chronic Hepatitis B","2016","Area","Virginia","3.9","Case","328"
"Chronic Hepatitis B","2017","Area","Virginia","6.2","Case","526"
"Chronic Hepatitis B","2018","Area","Virginia","5.2","Case","446"
"Chronic Hepatitis B","2019","Area","Virginia","6.4","Case","548"
"Chronic Hepatitis B","2020","Area","Virginia","5.3","Case","452"
"Chronic Hepatitis B","2021","Area","Virginia","6.1","Case","530"
"Chronic Hepatitis B","2022","Area","Virginia","4.9","Case","423"
"Chronic Hepatitis B","2023","Area","Virginia","6.3","Case","551"
"Chronic Hepatitis B","2011","Area","Washington","—","Case","—"
"Chronic Hepatitis B","2012","Area","Washington","—","Case","—"
"Chronic Hepatitis B","2013","Area","Washington","—","Case","—"
"Chronic Hepatitis B","2014","Area","Washington","1.3","Case","93"
"Chronic Hepatitis B","2015","Area","Washington","1.7","Case","119"
"Chronic Hepatitis B","2016","Area","Washington","2.1","Case","154"
"Chronic Hepatitis B","2017","Area","Washington","4.5","Case","335"
"Chronic Hepatitis B","2018","Area","Washington","5.2","Case","391"
"Chronic Hepatitis B","2019","Area","Washington","6.3","Case","482"
"Chronic Hepatitis B","2020","Area","Washington","6.0","Case","461"
"Chronic Hepatitis B","2021","Area","Washington","4.6","Case","354"
"Chronic Hepatitis B","2022","Area","Washington","5.2","Case","408"
"Chronic Hepatitis B","2023","Area","Washington","6.5","Case","505"
"Chronic Hepatitis B","2011","Area","West Virginia","5.0","Case","92"
"Chronic Hepatitis B","2012","Area","West Virginia","6.5","Case","121"
"Chronic Hepatitis B","2013","Area","West Virginia","6.8","Case","127"
"Chronic Hepatitis B","2014","Area","West Virginia","11.8","Case","218"
"Chronic Hepatitis B","2015","Area","West Virginia","12.2","Case","225"
"Chronic Hepatitis B","2016","Area","West Virginia","13.3","Case","244"
"Chronic Hepatitis B","2017","Area","West Virginia","16.2","Case","295"
"Chronic Hepatitis B","2018","Area","West Virginia","16.8","Case","304"
"Chronic Hepatitis B","2019","Area","West Virginia","11.2","Case","200"
"Chronic Hepatitis B","2020","Area","West Virginia","6.9","Case","124"
"Chronic Hepatitis B","2021","Area","West Virginia","9.0","Case","160"
"Chronic Hepatitis B","2022","Area","West Virginia","10.0","Case","177"
"Chronic Hepatitis B","2023","Area","West Virginia","8.6","Case","153"
"Chronic Hepatitis B","2011","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2012","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2013","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2014","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2015","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2016","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2017","Area","Wisconsin","—","Case","—"
"Chronic Hepatitis B","2018","Area","Wisconsin","0.7","Case","42"
"Chronic Hepatitis B","2019","Area","Wisconsin","0.9","Case","54"
"Chronic Hepatitis B","2020","Area","Wisconsin","0.6","Case","34"
"Chronic Hepatitis B","2021","Area","Wisconsin","1.2","Case","73"
"Chronic Hepatitis B","2022","Area","Wisconsin","1.7","Case","99"
"Chronic Hepatitis B","2023","Area","Wisconsin","2.0","Case","119"
"Chronic Hepatitis B","2011","Area","Wyoming","5.3","Case","30"
"Chronic Hepatitis B","2012","Area","Wyoming","0.2","Case","1"
"Chronic Hepatitis B","2013","Area","Wyoming","—","Case","—"
"Chronic Hepatitis B","2014","Area","Wyoming","7.9","Case","46"
"Chronic Hepatitis B","2015","Area","Wyoming","7.2","Case","42"
"Chronic Hepatitis B","2016","Area","Wyoming","6.0","Case","35"
"Chronic Hepatitis B","2017","Area","Wyoming","2.1","Case","12"
"Chronic Hepatitis B","2018","Area","Wyoming","2.9","Case","17"
"Chronic Hepatitis B","2019","Area","Wyoming","4.0","Case","23"
"Chronic Hepatitis B","2020","Area","Wyoming","2.1","Case","12"
"Chronic Hepatitis B","2021","Area","Wyoming","2.1","Case","12"
"Chronic Hepatitis B","2022","Area","Wyoming","0.5","Case","3"
"Chronic Hepatitis B","2023","Area","Wyoming","1.5","Case","9"
"Chronic Hepatitis C","2011","Area","Total","39","Case","121556"
"Chronic Hepatitis C","2012","Area","Total","40.5","Case","127170"
"Chronic Hepatitis C","2013","Area","Total","41.3","Case","130455"
"Chronic Hepatitis C","2014","Area","Total","70.7","Case","162863"
"Chronic Hepatitis C","2015","Area","Total","71.3","Case","181871"
"Chronic Hepatitis C","2016","Area","Total","57.2","Case","148932"
"Chronic Hepatitis C","2017","Area","Total","66.8","Case","143286"
"Chronic Hepatitis C","2018","Area","Total","64.9","Case","137713"
"Chronic Hepatitis C","2019","Area","Total","56.7","Case","123307"
"Chronic Hepatitis C","2020","Area","Total","40.7","Case","107300"
"Chronic Hepatitis C","2021","Area","Total","39.8","Case","107540"
"Chronic Hepatitis C","2022","Area","Total","40.2","Case","93805"
"Chronic Hepatitis C","2023","Area","Total","36.2","Case","101525"
"Chronic Hepatitis C","2011","Area","Alabama","—","Case","—"
"Chronic Hepatitis C","2012","Area","Alabama","—","Case","—"
"Chronic Hepatitis C","2013","Area","Alabama","0.0","Case","1"
"Chronic Hepatitis C","2014","Area","Alabama","N","Case","N"
"Chronic Hepatitis C","2015","Area","Alabama","N","Case","N"
"Chronic Hepatitis C","2016","Area","Alabama","N","Case","N"
"Chronic Hepatitis C","2017","Area","Alabama","N","Case","N"
"Chronic Hepatitis C","2018","Area","Alabama","N","Case","N"
"Chronic Hepatitis C","2019","Area","Alabama","36.2","Case","1,775"
"Chronic Hepatitis C","2020","Area","Alabama","115.8","Case","5,697"
"Chronic Hepatitis C","2021","Area","Alabama","84.8","Case","4,273"
"Chronic Hepatitis C","2022","Area","Alabama","92.6","Case","4,698"
"Chronic Hepatitis C","2023","Area","Alabama","70.0","Case","3,576"
"Chronic Hepatitis C","2011","Area","Alaska","133.1","Case","962"
"Chronic Hepatitis C","2012","Area","Alaska","140.7","Case","1,029"
"Chronic Hepatitis C","2013","Area","Alaska","25.3","Case","186"
"Chronic Hepatitis C","2014","Area","Alaska","—","Case","—"
"Chronic Hepatitis C","2015","Area","Alaska","217.2","Case","1,604"
"Chronic Hepatitis C","2016","Area","Alaska","101.6","Case","754"
"Chronic Hepatitis C","2017","Area","Alaska","103.5","Case","766"
"Chronic Hepatitis C","2018","Area","Alaska","118.2","Case","872"
"Chronic Hepatitis C","2019","Area","Alaska","130.8","Case","957"
"Chronic Hepatitis C","2020","Area","Alaska","72.4","Case","529"
"Chronic Hepatitis C","2021","Area","Alaska","68.0","Case","498"
"Chronic Hepatitis C","2022","Area","Alaska","70.2","Case","515"
"Chronic Hepatitis C","2023","Area","Alaska","71.4","Case","524"
"Chronic Hepatitis C","2011","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2012","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2013","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2014","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2015","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2016","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2017","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2018","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2019","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2020","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2021","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2022","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2023","Area","Arizona","U","Case","U"
"Chronic Hepatitis C","2011","Area","Arkansas","—","Case","—"
"Chronic Hepatitis C","2012","Area","Arkansas","—","Case","—"
"Chronic Hepatitis C","2013","Area","Arkansas","0.0","Case","1"
"Chronic Hepatitis C","2014","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2015","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2016","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2017","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2018","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2019","Area","Arkansas","N","Case","N"
"Chronic Hepatitis C","2020","Area","Arkansas","82.9","Case","2,511"
